Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt;Volksabstimmung;B*;sonstige;FAMILIE;Graue Panther;KlimalisteBW;THP;Übrige;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;SGP;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;PdF;LfK;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt
;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
RP;07232;Eifelkreis Bitburg-Prüm;71963;54344;860;53484;21053;13211;3038;3328;1160;3547;0;6672;619;0;0;0;294;0;0;0;0;0;0;0;0;0;0;0;0;0;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;53679;15612;14693;3435;5891;1249;4916;0;5539;424;620;51;136;140;28;25;0;0;3;0;0;0;0;0;34;0;0;0;601;0;0;0;0;0;17;0;0;0;87;0;178
RP;07233;Vulkaneifel;47915;36918;488;36430;14021;10569;2489;3071;932;2408;0;1704;558;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;36538;11571;10430;2742;4379;1101;3231;0;1277;372;454;27;127;128;24;29;0;0;8;0;0;0;0;0;28;0;0;0;416;0;0;0;0;0;13;0;0;0;56;0;125
RP;07235;Trier-Saarburg;112182;88994;1244;87750;27073;29261;5118;6114;2241;8133;0;5900;1103;0;0;0;313;0;0;0;0;0;0;0;197;0;0;0;0;0;995;0;0;0;0;0;0;0;0;437;424;0;0;0;0;0;0;0;441;1126;87868;23119;27757;5685;9930;2563;10189;0;4103;828;1336;74;295;189;63;56;0;0;19;0;0;0;0;0;78;0;0;0;983;0;0;0;0;0;36;0;0;0;152;0;413
RP;07311;Frankenthal (Pfalz), kreisfreie Stadt;32565;23249;302;22947;6448;7242;2855;1949;677;2225;0;1016;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;256;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;235;254;22995;5701;6682;2922;2588;670;2467;0;673;200;379;41;87;29;18;21;0;0;4;0;0;0;0;0;36;0;0;0;231;0;0;0;0;0;10;0;0;0;150;0;86
RP;07312;Kaiserslautern, kreisfreie Stadt;69296;48513;674;47839;9669;15131;5598;3801;2383;6233;0;2262;789;822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602;0;0;0;0;0;39;0;0;0;379;0;0;0;0;0;0;0;131;496;48017;8946;13826;5772;5361;2298;7237;0;1617;523;782;64;241;94;48;45;0;0;18;0;0;0;0;0;85;0;0;0;539;0;0;0;0;0;27;0;0;0;184;0;310
RP;07313;Landau in der Pfalz, kreisfreie Stadt;35938;27951;218;27733;6140;7911;1760;2654;1441;5341;0;694;427;486;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;459;0;0;0;0;0;0;0;0;0;198;0;0;0;0;0;0;0;120;194;27757;5295;7283;1888;3199;1477;6148;0;629;310;430;27;127;88;44;46;0;0;8;0;0;0;0;0;37;0;0;0;453;0;0;0;0;0;6;0;0;0;89;0;173
RP;07314;Ludwigshafen am Rhein, kreisfreie Stadt;100197;67896;963;66933;14681;23362;8374;5717;2566;7367;0;3120;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;0;0;865;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;693;729;67167;12908;20786;8465;7675;2464;8111;0;1997;597;1292;120;337;98;68;76;0;0;45;0;0;0;0;0;70;0;0;0;740;0;0;0;0;0;45;0;0;0;881;0;392
RP;07315;Mainz, kreisfreie Stadt;148407;119437;1369;118068;25156;27044;4860;8265;17655;26024;0;2296;1106;0;0;626;995;0;0;0;0;0;0;0;0;0;0;300;0;0;1101;0;0;0;0;0;0;0;0;0;1406;0;0;0;0;0;0;0;1234;707;118730;22666;29835;5166;13207;6650;32527;0;1751;975;957;46;528;742;143;116;0;0;25;0;0;0;0;0;209;0;0;0;1049;0;0;0;0;0;38;0;0;0;928;0;1172
RP;07316;Neustadt an der Weinstraße, kreisfreie Stadt;40680;31594;343;31251;9125;8299;3064;2317;876;4119;0;2687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;0;0;0;0;0;0;0;0;0;229;0;0;0;0;0;0;0;88;245;31349;7421;8147;3161;3744;864;4995;0;1493;217;357;26;105;76;36;25;0;0;3;0;0;0;0;0;30;0;0;0;385;0;0;0;0;0;9;0;0;0;76;0;179
RP;07317;Pirmasens, kreisfreie Stadt;30507;20113;319;19794;6197;5945;2941;1316;657;892;0;561;367;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;23;324;19789;4785;5805;3050;2229;643;1252;0;495;266;670;69;79;13;23;22;0;0;6;0;0;0;0;0;19;0;0;0;254;0;0;0;0;0;8;0;0;0;34;0;67
RP;07318;Speyer, kreisfreie Stadt;35930;26990;369;26621;6880;7303;2647;2599;936;4479;0;929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;0;0;203;244;26746;5797;7289;2669;3289;1077;4415;0;638;246;406;18;99;71;36;25;0;0;5;0;0;0;0;0;23;0;0;0;386;0;0;0;0;0;9;0;0;0;86;0;162
RP;07319;Worms, kreisfreie Stadt;57136;40286;695;39591;12797;12555;4461;2557;1174;3640;0;995;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;915;0;0;0;0;0;0;0;0;0;284;0;0;0;0;0;0;0;78;579;39707;8891;12066;4755;4364;1375;4778;0;863;329;667;65;246;93;47;27;0;0;6;0;0;0;0;0;36;0;0;0;641;0;0;0;0;0;21;0;0;0;224;0;213
RP;07320;Zweibrücken, kreisfreie Stadt;25747;18512;259;18253;4287;6316;2329;1583;611;1482;0;590;337;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;21;205;18307;3723;6027;2408;2029;696;1740;0;486;250;431;34;88;33;22;11;0;0;8;0;0;0;0;0;15;0;0;0;217;0;0;0;0;0;4;0;0;0;35;0;50
RP;07331;Alzey-Worms;98411;78356;1121;77235;25301;23336;8065;6004;2387;6516;0;3044;0;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;1416;0;0;0;0;0;0;0;0;0;654;0;0;0;0;0;0;0;207;819;77537;17613;23699;8598;9670;2198;8668;0;2546;518;1240;149;399;200;79;43;0;0;20;0;0;0;0;0;103;0;0;0;1056;0;0;0;0;0;43;0;0;0;269;0;426
RP;07332;Bad Dürkheim;104771;84439;1090;83349;26027;25020;8368;6726;1984;8319;0;4602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1350;0;0;0;0;0;0;0;0;0;617;0;0;0;0;0;0;0;336;783;83656;19908;24094;8461;10870;2149;10436;0;3222;551;1301;100;271;123;75;63;0;0;11;0;0;0;0;0;96;0;0;0;1226;0;0;0;0;0;34;0;0;0;213;0;452
RP;07333;Donnersbergkreis;58416;44818;617;44201;9275;15111;5137;3199;1282;3386;0;4513;508;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;0;0;0;0;0;63;0;0;0;152;0;0;0;0;0;0;0;84;462;44356;9047;14607;5373;4721;1388;4230;0;2417;407;887;86;191;64;46;29;0;0;8;0;0;0;0;0;32;0;0;0;539;0;0;0;0;0;37;0;0;0;106;0;141
RP;07334;Germersheim;93969;72915;680;72235;22321;19087;8616;6915;1813;6390;0;3174;759;1264;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;0;303;0;0;0;0;0;0;0;414;699;72216;17346;19717;9123;9279;2059;7780;0;2480;628;1318;88;258;186;82;69;0;0;22;0;0;0;0;0;68;0;0;0;964;0;0;0;0;0;34;0;0;0;426;0;289
RP;07335;Kaiserslautern;80624;62878;907;61971;16048;19731;7837;4353;2160;4366;0;4312;741;1240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;813;0;0;0;0;0;22;0;0;0;251;0;0;0;0;0;0;0;97;725;62153;14592;18807;8258;6365;2087;5349;0;3202;584;1250;128;198;95;37;42;0;0;10;0;0;0;0;0;56;0;0;0;722;0;0;0;0;0;31;0;0;0;130;0;210
RP;07336;Kusel;55944;43455;711;42744;9479;15424;5507;2603;1728;2582;0;3071;502;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;0;0;0;0;0;30;0;0;0;137;0;0;0;0;0;0;0;294;476;42979;8363;15692;5550;3789;1612;3163;0;2329;416;878;92;164;41;27;26;0;0;6;0;0;0;0;0;28;0;0;0;572;0;0;0;0;0;19;0;0;0;80;0;132
RP;07337;Südliche Weinstraße;87093;70393;729;69664;19399;20903;6282;7442;1968;7327;0;2520;737;1269;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;1001;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;259;690;69703;16780;20028;6691;8642;2062;8954;0;2384;577;1350;103;274;197;68;67;0;0;8;0;0;0;0;0;46;0;0;0;972;0;0;0;0;0;33;0;0;0;150;0;317
RP;07338;Rhein-Pfalz-Kreis;116242;94571;1233;93338;26802;27040;9636;9004;2144;11421;0;4755;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;0;1310;0;0;0;0;0;71;0;0;0;218;0;0;0;0;0;0;0;890;904;93667;23313;26018;9896;12078;2307;11653;0;3146;729;1612;125;336;153;113;94;0;0;26;0;0;0;0;0;83;0;0;0;1134;0;0;0;0;0;57;0;0;0;381;0;413
RP;07339;Mainz-Bingen;158619;131227;1975;129252;36726;36691;9017;10548;8717;17088;0;4178;735;0;0;492;735;0;0;0;0;0;0;0;0;0;0;186;0;0;1795;0;0;0;0;0;0;0;0;0;1156;0;0;0;0;0;0;0;1188;1091;130136;31037;37945;9347;16032;4263;21009;0;3194;992;1773;113;687;450;117;94;0;0;22;0;0;0;0;0;158;0;0;0;1535;0;0;0;0;0;51;0;0;0;461;0;856
RP;07340;Südwestpfalz;78260;63387;926;62461;20084;18576;7165;4910;1610;3539;0;2906;909;1634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829;0;0;0;0;0;0;0;0;0;219;0;0;0;0;0;0;0;80;801;62586;17277;17957;7469;7122;1866;4517;0;2431;691;1595;111;223;67;53;53;0;0;10;0;0;0;0;0;41;0;0;0;796;0;0;0;0;0;23;0;0;0;84;0;200
BW;08111;Stuttgart, Stadtkreis;370769;291102;1956;289146;70917;47236;15898;31182;12741;94040;0;3114;3358;3291;0;0;0;0;213;0;0;314;0;0;0;0;62;476;0;0;3763;0;533;0;0;0;0;0;0;0;1609;0;0;0;0;0;0;0;399;1568;289534;59939;61201;16132;46309;14866;72780;0;2294;2531;2639;96;1165;637;0;277;0;0;230;166;0;104;0;0;370;0;0;0;3410;322;320;0;57;0;38;0;0;0;2152;0;1499
BW;08115;Böblingen;261193;208175;1640;206535;61687;43208;17262;33947;4784;32497;0;5137;1961;0;0;0;802;0;339;0;0;177;0;0;0;0;0;0;0;0;3107;0;0;0;0;0;0;0;0;0;693;0;0;0;0;0;0;0;934;1308;206867;54146;42458;17927;37458;5428;34674;0;3534;1528;1905;157;746;474;0;206;0;0;103;194;0;34;0;0;204;0;0;0;2785;510;275;0;68;0;53;0;0;0;1318;0;682
BW;08116;Esslingen;362474;289473;2106;287367;88943;61449;21997;37632;7296;52289;0;6553;4086;0;0;0;0;0;494;0;0;294;0;0;0;0;0;306;0;0;5524;0;0;0;0;0;0;0;0;0;504;0;0;0;0;0;0;0;0;1927;287546;73835;62183;23305;48174;8236;50358;0;4519;2498;3264;199;933;702;0;333;0;0;144;333;0;53;0;0;319;0;0;0;4589;632;311;0;87;0;71;0;0;0;1792;0;676
BW;08117;Göppingen;177107;135606;1599;134007;41558;31824;15818;16481;2958;15932;0;4394;2033;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;0;2839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1183;134423;35079;31422;15412;21723;3338;16916;0;2525;1176;1660;150;504;293;0;122;0;0;59;161;0;16;0;0;85;0;0;0;2340;158;177;0;55;0;31;0;0;0;685;0;336
BW;08118;Ludwigsburg;362801;290620;2325;288295;86794;58749;25268;37412;7736;53673;0;6417;3680;0;0;0;1620;0;445;0;0;0;0;0;0;0;0;0;0;0;5164;0;0;0;0;0;0;0;0;0;656;0;0;0;0;0;0;0;681;1769;288851;72149;64117;25439;46196;8531;50762;0;4846;2468;3064;245;1009;912;0;316;0;0;100;278;0;49;0;0;294;0;0;0;4379;522;424;0;96;0;62;0;0;0;1671;0;922
BW;08119;Rems-Murr-Kreis;295389;232553;2031;230522;66857;52813;22302;34305;6140;32984;0;4355;3368;0;0;0;0;0;460;0;0;186;0;0;0;0;0;0;0;0;6094;0;0;0;0;0;0;0;0;0;658;0;0;0;0;0;0;0;0;1487;231066;58710;49811;22672;40202;6525;34696;0;3271;2111;2684;210;1153;656;0;228;0;0;91;249;0;45;0;0;232;0;0;0;5002;599;290;0;58;0;57;0;0;0;948;0;566
BW;08121;Heilbronn, Stadtkreis;75517;53729;517;53212;13672;12856;6348;7516;1557;8368;0;898;875;0;0;0;0;0;0;0;0;87;0;0;0;0;0;153;0;0;882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;53237;11674;12428;6531;8650;1899;8105;0;669;630;485;44;182;115;0;59;0;0;48;68;0;11;0;0;71;0;0;0;775;85;48;0;19;0;11;0;0;0;428;0;202
BW;08125;Heilbronn;243164;192323;1908;190415;54735;44704;23983;25884;4102;23757;0;5193;3102;0;0;0;348;0;165;0;0;138;0;0;0;0;0;344;0;0;3821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;1686;190637;46809;42230;24511;32092;4730;24256;0;3702;2100;2277;363;632;625;0;163;0;0;70;262;0;19;0;0;263;0;0;0;3215;488;258;0;66;0;62;0;0;0;965;0;479
BW;08126;Hohenlohekreis;82391;63999;634;63365;21249;11882;8226;7968;1388;8503;0;1613;763;0;0;0;306;0;0;0;0;34;0;0;0;0;0;0;0;0;1433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;569;63430;15948;13722;8537;10415;1659;7903;0;1256;529;789;171;213;204;0;30;0;0;12;91;0;10;0;0;49;0;0;0;1210;207;81;0;25;0;17;0;0;0;146;0;206
BW;08127;Schwäbisch Hall;143483;108688;927;107761;33645;21686;12353;11973;2702;17322;0;1847;1662;0;0;0;933;0;0;0;0;148;0;0;0;0;0;0;0;0;3490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;888;107800;25999;23550;13250;17435;3321;14831;0;1685;1143;1188;161;395;512;0;77;0;0;55;151;0;15;0;0;95;0;0;0;2795;443;120;0;36;0;23;0;0;0;273;0;247
BW;08128;Main-Tauber-Kreis;101140;79500;862;78638;28400;15622;9222;6965;1954;9017;0;4443;1386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;801;78699;23956;17016;8960;9861;2102;9355;0;2651;836;877;113;248;404;0;59;0;0;13;130;0;3;0;0;58;0;0;0;1454;120;87;0;29;0;26;0;0;0;159;0;182
BW;08135;Heidenheim;92927;69621;754;68867;21508;16530;7765;6398;1646;9218;0;2093;1032;0;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;2364;0;0;0;0;0;0;0;0;0;209;0;0;0;0;0;0;0;0;593;69028;16398;17516;8322;9770;2037;8586;0;1479;650;811;101;277;260;0;82;0;0;60;102;0;45;0;0;61;0;0;0;1790;128;56;0;18;0;11;0;0;0;328;0;140
BW;08136;Ostalbkreis;231207;178758;1806;176952;65209;39704;17919;18326;4512;19973;0;4595;2602;0;0;0;0;0;0;0;0;193;0;0;0;0;0;0;0;0;3586;0;0;0;0;0;0;0;0;0;333;0;0;0;0;0;0;0;0;1434;177324;50722;39235;18396;26986;4904;23621;0;3338;1688;1879;224;604;334;0;106;0;0;83;215;0;20;0;0;138;0;0;0;3174;319;193;0;52;0;44;0;0;0;613;0;436
BW;08211;Baden-Baden, Stadtkreis;38068;28262;256;28006;9547;5549;2242;3719;832;4647;0;637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;590;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;96;0;12;217;28045;7845;6101;2273;4291;847;4821;0;365;177;309;13;81;41;0;25;0;0;1;22;0;2;0;0;28;0;0;0;552;20;31;0;7;0;8;0;0;0;90;0;95
BW;08212;Karlsruhe, Stadtkreis;205608;159591;1350;158241;30921;33630;10811;15793;7956;47473;0;1723;2811;0;0;0;605;0;0;0;0;162;0;0;0;0;0;749;0;0;3152;452;0;0;0;0;0;0;0;0;1547;0;0;0;0;0;456;0;0;1123;158468;27998;33828;10774;20615;8910;44011;0;1438;1851;1608;71;622;385;0;182;0;0;89;138;0;44;0;0;463;0;0;0;2863;322;101;0;34;0;23;0;0;0;785;0;1313
BW;08215;Karlsruhe;322530;256109;2951;253158;76817;55144;25795;29555;6371;40783;0;7441;3885;0;0;0;562;0;0;0;0;0;0;0;0;0;0;496;0;0;5256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1053;2150;253959;66094;57066;26678;37449;6838;38725;0;4935;2369;3829;260;789;462;0;188;0;0;41;365;0;33;0;0;341;0;0;0;4483;692;325;0;100;0;79;0;0;0;988;0;830
BW;08216;Rastatt;166822;127069;1480;125589;41441;29298;14213;14045;3380;15315;0;3840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2967;0;0;0;0;0;0;0;0;0;637;0;0;0;0;0;390;0;63;1314;125755;33650;30341;14060;16959;3433;17105;0;2635;922;1717;131;465;158;0;95;0;0;24;165;0;15;0;0;104;0;0;0;2720;81;139;0;49;0;27;0;0;0;363;0;397
BW;08221;Heidelberg, Stadtkreis;100223;81558;423;81135;16359;13797;3763;6249;4263;31415;0;758;1041;0;0;0;0;0;0;0;0;70;0;0;0;0;0;335;0;0;1228;0;0;0;0;0;0;0;0;0;1093;0;0;0;0;0;764;0;0;330;81228;13780;16719;3865;9892;5380;26703;0;528;691;572;26;213;212;0;81;0;0;29;69;0;23;0;0;213;0;0;0;998;90;21;0;16;0;20;0;0;0;290;0;797
BW;08222;Mannheim, Stadtkreis;196863;142132;1350;140782;27986;37102;13773;14879;6811;31723;0;3205;1933;0;0;0;500;0;0;0;0;184;0;0;0;0;0;0;0;0;2276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;0;0;1165;140967;25682;35651;12846;18515;7066;29814;0;1871;1471;2178;146;529;241;0;146;0;0;81;216;0;58;0;0;200;0;0;0;1845;146;136;0;50;0;23;0;0;0;1212;0;844
BW;08225;Neckar-Odenwald-Kreis;108278;82558;944;81614;28991;17461;10152;8584;1768;8678;0;2886;1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;763;81795;24910;18562;10248;11082;1982;8393;0;2050;727;1034;133;262;186;0;40;0;0;10;130;0;10;0;0;69;0;0;0;1270;150;108;0;31;0;16;0;0;0;186;0;206
BW;08226;Rhein-Neckar-Kreis;397462;314463;3160;311303;87939;78650;28876;34572;8253;53695;0;8031;2215;0;0;0;0;0;0;0;0;71;0;0;0;0;0;257;0;0;6113;0;0;0;0;0;0;0;0;0;587;0;0;0;0;0;306;0;1738;2755;311708;77477;75245;29310;44478;9334;51785;0;5427;2777;4406;408;1012;515;0;227;0;0;74;440;0;60;0;0;364;0;0;0;4828;511;293;0;79;0;63;0;0;0;1209;0;1386
BW;08231;Pforzheim, Stadtkreis;74174;50001;508;49493;13454;10051;8368;5954;1511;5798;0;1275;674;1222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700;0;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;519;49482;11493;10170;7852;7579;1620;6141;0;784;441;1036;60;183;82;0;44;0;0;33;61;0;6;0;0;57;0;0;0;694;158;410;0;18;0;17;0;0;0;335;0;208
BW;08235;Calw;112513;86893;712;86181;30358;14502;10652;11142;1766;10516;0;2678;933;1520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1822;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;163;0;0;687;86206;24445;16077;11110;14506;2130;10194;0;1910;695;1253;112;271;262;0;72;0;0;20;106;0;17;0;0;85;0;0;0;1769;477;118;0;29;0;58;0;0;0;348;0;142
BW;08236;Enzkreis;142952;113981;933;113048;32837;23906;14575;14678;2261;14881;0;3132;1596;2741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1855;0;554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;846;113135;27831;24092;14176;18925;2722;15072;0;2130;1091;2240;158;378;236;0;71;0;0;29;145;0;12;0;0;120;0;0;0;1734;661;456;0;37;0;35;0;0;0;375;0;409
BW;08237;Freudenstadt;86579;65970;638;65332;20850;11609;8016;11543;1232;7196;0;1524;593;1229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1261;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;228;0;0;588;65382;18396;12494;8363;12264;1526;7107;0;1166;460;979;85;206;189;0;37;0;0;9;83;0;11;0;0;31;0;0;0;1223;318;84;0;19;0;40;0;0;0;181;0;111
BW;08311;Freiburg im Breisgau, Stadtkreis;157938;126936;749;126187;20947;34016;4942;8639;8004;41082;0;1574;2025;0;0;0;0;0;0;0;0;106;0;0;0;0;0;425;0;0;2965;0;0;0;0;0;0;0;0;0;854;0;0;0;0;0;608;0;0;680;126256;17857;25975;5497;12010;10577;45404;0;954;1258;1269;33;336;410;0;179;0;0;59;84;0;13;0;0;218;0;0;0;2764;148;53;0;21;0;18;0;0;0;463;0;656
BW;08315;Breisgau-Hochschwarzwald;194326;155782;1467;154315;44956;37105;9994;15990;4625;31003;0;3191;1464;0;0;240;313;118;0;0;0;45;0;0;0;0;0;136;0;0;4533;0;0;0;0;0;25;0;0;0;400;0;0;0;0;0;177;0;0;1266;154516;38165;35652;10232;20403;5141;32198;0;2336;1278;2306;95;451;470;0;116;0;0;36;192;0;22;0;0;135;0;0;0;3907;324;143;0;38;0;31;0;0;0;432;0;413
BW;08316;Emmendingen;123797;97379;691;96688;26133;28570;6901;8802;2990;14854;0;1816;1307;2038;0;0;835;0;0;0;0;0;0;0;0;0;0;0;0;0;2034;0;0;0;0;0;0;0;0;0;408;0;0;0;0;0;0;0;0;687;96692;22999;23677;7240;12342;3185;18803;0;1673;931;1839;87;341;470;0;103;0;0;10;101;0;10;0;0;63;0;0;0;1929;138;91;0;30;0;19;0;0;0;240;0;371
BW;08317;Ortenaukreis;316089;239266;2437;236829;78513;49248;22280;25996;6466;31828;0;8455;3300;1563;0;0;324;0;0;0;0;11;0;0;0;0;0;0;0;0;8630;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0;0;0;0;2444;236822;61817;51849;23936;34376;6753;34603;0;5546;2121;3733;240;853;528;0;224;0;0;34;314;0;34;0;0;203;0;0;0;6989;381;329;0;101;0;60;0;0;0;1150;0;648
BW;08325;Rottweil;102476;78338;930;77408;22874;13443;10511;13558;1605;9010;0;2155;0;0;0;0;1174;0;0;0;0;0;0;0;0;0;0;214;0;0;2864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;913;77425;20902;14224;10374;14668;1732;8235;0;1489;462;953;102;286;649;0;53;0;0;4;117;0;10;0;0;105;0;0;0;2329;170;103;0;39;0;19;0;0;0;213;0;187
BW;08326;Schwarzwald-Baar-Kreis;147679;110997;1214;109783;40096;19497;11886;15261;2476;13072;0;2879;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;4487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1217;109780;29026;23058;12212;17913;2756;14582;0;2046;770;1442;183;396;242;0;80;0;0;55;176;0;39;0;0;100;0;0;0;3519;278;131;0;46;0;28;0;0;0;370;0;332
BW;08327;Tuttlingen;95706;71326;896;70430;23661;10546;9782;11226;1572;9174;0;1578;0;0;0;0;367;0;0;0;0;0;0;0;0;0;0;330;0;0;2194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;938;70388;19916;13299;9373;12100;1588;7801;0;1237;511;1012;119;263;178;0;53;0;0;8;99;0;14;0;0;138;0;0;0;1806;129;85;0;26;0;18;0;0;0;431;0;184
BW;08335;Konstanz;206009;157563;1277;156286;53362;31486;13487;17047;5591;28142;0;2809;2838;0;0;0;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;399;1163;156400;36209;32657;13341;23509;5804;32913;0;2204;1643;1928;141;546;463;0;140;0;0;33;141;0;35;0;0;164;0;0;0;3022;221;167;0;45;0;103;0;0;0;401;0;570
BW;08336;Lörrach;161441;119785;1209;118576;29398;25454;10122;17130;3046;24535;0;2603;1827;0;0;769;0;432;0;0;0;151;0;0;0;0;0;0;0;0;2986;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;1053;118732;25596;29305;10299;17498;3819;21791;0;2035;1224;1646;106;576;228;0;120;0;0;65;161;0;22;0;0;113;0;0;0;2583;465;145;0;51;0;52;0;0;0;483;0;349
